Year,Month,State,residentialRevenue,residentialSales,residentialCustomers,residentialPrice,commercialRevenue,commercialSales,commercialCustomers,commercialPrice,industrialRevenue,industrialSales,industrialCustomers,industrialPrice,transportationRevenue,transportationSales,transportationCustomers,transportationPrice,totalRevenue,totalSales,totalCustomers,totalPrice
2016,6,SD,43471.25,361830.47,392213.00,12.01,39181.60,402909.50,70978.00,9.72,17977.57,231015.23,3878.00,7.78,0.00,0.00,0.00,0.00,100630.42,995755.20,467069.00,10.11
2016,6,TN,359504.74,3441411.30,2818655.00,10.45,319295.65,3107833.70,480733.00,10.27,114760.40,2017876.60,1222.00,5.69,0.00,0.00,0.00,0.00,793560.79,8567121.50,3300610.00,9.26
2016,6,TX,1499841.30,13698760.00,10529597.00,10.95,1035535.20,12479538.00,1450167.00,8.30,514938.81,9543289.50,107920.00,5.40,1151.70,14777.00,3.00,7.79,3051467.10,35736365.00,12087687.00,8.54
2016,6,UT,106886.39,935268.61,1040338.00,11.43,102942.66,1062819.80,124330.00,9.69,57562.69,771521.66,9646.00,7.46,449.49,4539.18,1.00,9.90,267841.24,2774149.20,1174315.00,9.65
2016,6,VA,448135.95,3684008.60,3359959.00,12.16,341947.88,4148411.20,431033.00,8.24,97972.92,1488177.40,3728.00,6.58,1364.64,17348.10,1.00,7.87,889421.39,9337945.30,3794721.00,9.52
2016,6,VT,26888.97,152755.08,313936.00,17.60,25003.72,170871.26,55764.00,14.63,11749.64,112742.07,230.00,10.42,0.00,0.00,0.00,0.00,63642.33,436368.41,369930.00,14.58
2016,6,WA,219787.92,2273240.40,2986536.00,9.67,196916.56,2354526.80,365040.00,8.36,95901.34,2186257.40,29329.00,4.39,38.96,474.65,6.00,8.21,512644.78,6814499.30,3380911.00,7.52
2016,6,WI,261676.98,1785539.80,2664007.00,14.66,237005.91,2097414.70,348771.00,11.30,163707.26,2068406.70,5583.00,7.91,2.30,16.00,1.00,14.38,662392.45,5951377.20,3018362.00,11.13
2016,6,WV,115884.10,815227.19,859745.00,14.21,60106.68,653112.80,142902.00,9.20,67829.58,1034250.10,11689.00,6.56,0.00,0.00,0.00,0.00,243820.36,2502590.10,1014336.00,9.74
2016,6,WY,22133.66,188226.33,269730.00,11.76,29556.39,304205.39,57649.00,9.72,58229.13,835145.39,10677.00,6.97,0.00,0.00,0.00,0.00,109919.18,1327577.10,338056.00,8.28
2016,5,AK,29612.58,143677.30,282514.00,20.61,37952.30,213679.54,53132.00,17.76,17551.79,111419.73,1338.00,15.75,0.00,0.00,0.00,0.00,85116.67,468776.57,336984.00,18.16
2016,5,AL,265231.69,2201032.60,2198946.00,12.05,211238.66,1916575.50,366645.00,11.02,167138.82,2786785.40,7304.00,6.00,0.00,0.00,0.00,0.00,643609.17,6904393.50,2572895.00,9.32
2016,5,AR,106216.15,1039154.70,1367320.00,10.22,76833.76,926209.88,189833.00,8.30,76448.08,1325120.70,32845.00,5.77,3.25,37.50,2.00,8.66,259501.23,3290522.80,1590000.00,7.89
2016,5,AZ,323259.84,2511439.80,2710769.00,12.87,270109.14,2454971.20,317871.00,11.00,78983.69,1292723.40,8169.00,6.11,60.84,596.01,2.00,10.21,672413.51,6259730.30,3036811.00,10.74
2016,5,CA,1059256.60,5979710.70,13437927.00,17.71,1341725.80,9226334.90,1692977.00,14.54,474613.80,4124669.10,148368.00,11.51,5348.85,59459.25,15.00,9.00,2880945.00,19390174.00,15279287.00,14.86
2016,5,CO,158678.66,1357353.10,2255669.00,11.69,157121.81,1656232.20,366723.00,9.49,86608.98,1227490.40,16608.00,7.06,485.02,5078.00,1.00,9.55,402894.48,4246153.70,2639001.00,9.49
2016,5,CT,170650.20,788695.14,1487045.00,21.64,150896.34,950685.99,152258.00,15.87,34387.56,267613.75,4419.00,12.85,1622.18,12634.20,3.00,12.84,357556.28,2019629.10,1643725.00,17.70
2016,5,DC,16585.70,126419.37,258548.00,13.12,78636.73,670323.27,25950.00,11.73,1194.93,13848.26,1.00,8.63,2881.10,32125.33,3.00,8.97,99298.46,842716.24,284502.00,11.78
2016,5,DE,42715.99,294896.04,418350.00,14.49,36672.22,346502.58,53346.00,10.58,15613.79,194445.71,875.00,8.03,0.00,0.00,0.00,0.00,95001.99,835844.33,472571.00,11.37
2016,5,FL,1050779.60,9844339.50,9202986.00,10.67,713419.75,8180079.80,1205893.00,8.72,108684.63,1476149.70,21398.00,7.36,683.64,8404.09,2.00,8.13,1873567.60,19508973.00,10430279.00,9.60
2016,5,GA,456686.66,3946724.50,4233906.00,11.57,379341.73,3879904.10,567051.00,9.78,152364.78,2793256.10,22144.00,5.45,603.12,13050.20,1.00,4.62,988996.28,10632935.00,4823102.00,9.30
2016,5,HI,55244.77,205509.23,430475.00,26.88,63050.07,267340.27,61041.00,23.58,61257.24,309686.66,802.00,19.78,0.00,0.00,0.00,0.00,179552.08,782536.17,492318.00,22.94
2016,5,IA,105989.89,837564.79,1356358.00,12.65,85424.75,922448.48,235652.00,9.26,107638.12,1913391.00,7730.00,5.63,0.00,0.00,0.00,0.00,299052.77,3673404.20,1599740.00,8.14
2016,5,ID,51818.24,513575.13,712253.00,10.09,37923.20,491684.24,107444.00,7.71,48487.07,768701.69,27960.00,6.31,0.00,0.00,0.00,0.00,138228.52,1773961.10,847657.00,7.79
2016,5,IL,408892.24,3004481.40,5226552.00,13.61,364875.30,3923258.10,606147.00,9.30,234125.13,3613399.90,6023.00,6.48,2613.40,38258.31,3.00,6.83,1010506.10,10579398.00,5838725.00,9.55
2016,5,IN,255585.77,2098415.70,2816860.00,12.18,187430.50,1912004.50,350365.00,9.80,265738.99,3877513.20,18069.00,6.85,153.51,1655.52,1.00,9.27,708908.76,7889588.90,3185295.00,8.99
2016,5,KS,118671.40,853383.19,1253785.00,13.91,132423.63,1240653.70,232611.00,10.67,72709.43,970322.10,24127.00,7.49,0.00,0.00,0.00,0.00,323804.46,3064359.00,1510523.00,10.57
2016,5,KY,175550.99,1640898.10,1954579.00,10.70,147048.69,1540111.30,301727.00,9.55,127028.74,2380824.00,7316.00,5.34,0.00,0.00,0.00,0.00,449628.42,5561833.40,2263622.00,8.08
2016,5,LA,190901.23,2008900.00,2056517.00,9.50,166192.41,1947996.80,289572.00,8.53,142145.83,2945515.10,19425.00,4.83,91.06,951.33,1.00,9.57,499330.52,6903363.20,2365515.00,7.23
2016,5,MA,245936.59,1296340.90,2762996.00,18.97,296950.16,1964814.60,401446.00,15.11,80926.18,628726.00,13669.00,12.87,1261.78,26128.79,2.00,4.83,625074.71,3916010.30,3178113.00,15.96
2016,5,MD,246362.90,1675569.90,2284086.00,14.70,262819.56,2355603.20,251120.00,11.16,26453.29,325990.87,8742.00,8.11,4064.48,51513.15,5.00,7.89,539700.22,4408677.10,2543953.00,12.24
2016,5,ME,52754.50,334220.29,711498.00,15.78,36954.77,305807.95,99231.00,12.08,21239.01,243793.74,3085.00,8.71,0.00,0.00,0.00,0.00,110948.27,883821.99,813814.00,12.55
2016,5,MI,364965.85,2391241.20,4307406.00,15.26,332154.56,3112168.20,537234.00,10.67,189299.38,2745557.40,6174.00,6.89,39.93,352.31,1.00,11.33,886459.73,8249319.20,4850815.00,10.75
2016,5,MN,191834.13,1474080.40,2374875.00,13.01,188196.80,1888636.30,291244.00,9.96,124637.11,1698562.20,8971.00,7.34,155.81,1798.51,1.00,8.66,504823.85,5063077.30,2675091.00,9.97
2016,5,MO,252122.44,2058996.20,2749439.00,12.24,230861.67,2422978.90,376497.00,9.53,80709.38,1128275.20,10177.00,7.15,124.03,1640.71,2.00,7.56,563817.52,5611891.00,3136115.00,10.05
2016,5,MS,128327.78,1188747.50,1277544.00,10.80,106020.98,1142022.30,232414.00,9.28,72765.14,1363111.50,11567.00,5.34,0.00,0.00,0.00,0.00,307113.90,3693881.30,1521525.00,8.31
2016,5,MT,36417.46,321969.95,496190.00,11.31,39644.57,378841.85,105716.00,10.46,17318.51,354152.35,9895.00,4.89,0.00,0.00,0.00,0.00,93380.54,1054964.20,611801.00,8.85
2016,5,NC,419236.82,3714716.60,4414400.00,11.29,325834.87,3817997.80,671691.00,8.53,143578.56,2351299.30,10114.00,6.11,38.61,480.35,1.00,8.04,888688.86,9884494.00,5096206.00,8.99
2016,5,ND,31783.47,289288.79,377408.00,10.99,44161.53,482511.80,73598.00,9.15,48035.74,592185.56,8654.00,8.11,0.00,0.00,0.00,0.00,123980.74,1363986.20,459660.00,9.09
2016,5,NE,65479.59,594149.78,832879.00,11.02,64075.17,733498.56,149896.00,8.74,63368.35,854799.34,61341.00,7.41,0.00,0.00,0.00,0.00,192923.10,2182447.70,1044116.00,8.84
2016,5,NH,54606.69,295088.45,613076.00,18.51,47211.69,327423.94,107115.00,14.42,19109.21,157789.51,3252.00,12.11,0.00,0.00,0.00,0.00,120927.59,780301.90,723443.00,15.50
2016,5,NJ,302424.30,1967196.60,3500693.00,15.37,382338.22,3119742.40,513209.00,12.26,62193.89,619977.72,11960.00,10.03,2066.89,24620.64,6.00,8.39,749023.29,5731537.40,4025868.00,13.07
2016,5,NM,50530.54,447861.28,875814.00,11.28,65562.78,716370.33,141545.00,9.15,36549.04,624650.74,9364.00,5.85,0.00,0.00,0.00,0.00,152642.36,1788882.40,1026723.00,8.53
2016,5,NV,100461.82,832021.64,1140010.00,12.07,66316.62,820761.24,161096.00,8.08,54662.35,1125723.70,3759.00,4.86,51.00,693.00,1.00,7.36,221491.79,2779199.60,1304866.00,7.97
2016,5,NY,588535.28,3323302.20,7102767.00,17.71,782466.60,5767404.30,1070712.00,13.57,83945.86,1466357.60,7632.00,5.72,24424.65,212923.23,9.00,11.47,1479372.40,10769987.00,8181120.00,13.74
2016,5,OH,445083.78,3373845.00,4907196.00,13.19,389832.52,3899865.80,623458.00,10.00,294047.17,4198013.50,19105.00,7.00,256.62,3305.97,2.00,7.76,1129220.10,11475030.00,5549761.00,9.84
2016,5,OK,155606.17,1430939.70,1736347.00,10.87,126919.97,1714340.50,277649.00,7.40,73356.77,1516428.30,19242.00,4.84,0.00,0.00,0.00,0.00,355882.91,4661708.50,2033238.00,7.63
2016,5,OR,138900.74,1281164.50,1703486.00,10.84,115311.38,1285152.20,230954.00,8.97,62395.87,1053638.30,25528.00,5.92,179.25,1919.75,2.00,9.34,316787.25,3621874.70,1959970.00,8.75
2016,5,PA,480117.02,3381705.20,5333487.00,14.20,314013.04,3372531.60,695782.00,9.31,260000.01,3785512.10,23397.00,6.87,3731.31,49871.12,6.00,7.48,1057861.40,10589620.00,6052672.00,9.99
2016,5,RI,36846.45,204439.32,432349.00,18.02,41673.15,288065.88,58508.00,14.47,8600.49,63261.04,1821.00,13.60,397.73,2104.16,1.00,18.90,87517.81,557870.40,492679.00,15.69
2016,5,SC,261994.91,2055749.90,2205673.00,12.74,181315.73,1815648.10,369031.00,9.99,136706.31,2349342.10,4110.00,5.82,0.00,0.00,0.00,0.00,580016.95,6220740.10,2578814.00,9.32
2016,5,SD,36039.47,296483.10,391638.00,12.16,35076.30,361375.94,70623.00,9.71,16673.92,221156.73,3851.00,7.54,0.00,0.00,0.00,0.00,87789.69,879015.76,466112.00,9.99
2016,5,TN,257386.45,2492058.50,2812274.00,10.33,264260.76,2736931.50,479924.00,9.66,101637.97,1981106.40,1212.00,5.13,0.00,0.00,0.00,0.00,623285.17,7210096.50,3293410.00,8.64
2016,5,TX,1105540.20,9964081.10,10520385.00,11.10,904594.43,10956524.00,1444900.00,8.26,483394.25,9270078.90,108243.00,5.21,1134.99,14189.00,3.00,8.00,2494663.80,30204873.00,12073531.00,8.26
2016,5,UT,66715.02,611228.13,1039753.00,10.91,83367.96,902963.87,124090.00,9.23,48109.66,776929.19,9592.00,6.19,447.66,4499.29,1.00,9.95,198640.29,2295620.50,1173436.00,8.65
2016,5,VA,329483.82,2755604.50,3356547.00,11.96,315706.48,3871212.60,430468.00,8.16,98941.46,1512324.20,3730.00,6.54,1002.75,12511.07,1.00,8.01,745134.51,8151652.30,3790746.00,9.14
2016,5,VT,25154.76,141196.75,312106.00,17.82,23402.44,157470.13,55441.00,14.86,12197.15,123097.28,230.00,9.91,0.00,0.00,0.00,0.00,60754.35,421764.16,367777.00,14.40
2016,5,WA,216980.74,2247637.00,2977186.00,9.65,189947.77,2281543.10,365675.00,8.33,89379.46,2127907.20,28826.00,4.20,38.15,446.84,6.00,8.54,496346.13,6657534.10,3371693.00,7.46
2016,5,WI,219427.83,1494661.10,2656645.00,14.68,202691.92,1858828.90,347205.00,10.90,147049.58,1965476.10,5538.00,7.48,2.40,16.00,1.00,15.00,569171.73,5318982.10,3009389.00,10.70
2016,5,WV,77838.13,681652.52,865195.00,11.42,58691.57,627141.39,142880.00,9.36,70910.86,1082173.60,11740.00,6.55,0.00,0.00,0.00,0.00,207440.56,2390967.50,1019815.00,8.68
2016,5,WY,21144.31,184621.50,269401.00,11.45,27520.88,283716.82,57359.00,9.70,55732.96,791182.55,10638.00,7.04,0.00,0.00,0.00,0.00,104398.15,1259520.90,337398.00,8.29
2016,4,AK,31734.53,155314.83,281922.00,20.43,38858.54,219581.72,52976.00,17.70,16585.80,105264.93,1342.00,15.76,0.00,0.00,0.00,0.00,87178.87,480161.47,336240.00,18.16
2016,4,AL,228439.92,1846849.10,2195954.00,12.37,191595.77,1734068.30,366313.00,11.05,153490.91,2613363.30,7241.00,5.87,0.00,0.00,0.00,0.00,573526.60,6194280.70,2569508.00,9.26
2016,4,AR,104578.59,1039170.10,1365949.00,10.06,71096.43,878848.99,189631.00,8.09,70557.34,1301974.00,29484.00,5.42,2.97,34.29,2.00,8.65,246235.33,3220027.30,1585066.00,7.65
2016,4,AZ,240873.30,1960820.70,2714066.00,12.28,221911.22,2217639.40,317525.00,10.01,68732.50,1221298.10,8136.00,5.63,48.30,555.67,2.00,8.69,531565.33,5400313.90,3039729.00,9.84
2016,4,CA,733292.65,5918566.90,13187144.00,12.39,1247458.30,9105540.30,1664692.00,13.70,425768.68,4057446.90,143631.00,10.49,6335.92,66246.86,15.00,9.56,2412855.60,19147801.00,14995482.00,12.60
2016,4,CO,151483.50,1281633.20,2253405.00,11.82,144962.91,1540536.00,366126.00,9.41,84245.46,1185507.90,16601.00,7.11,496.70,5214.00,1.00,9.53,381188.58,4012891.10,2636133.00,9.50
2016,4,CT,190285.47,899671.02,1487768.00,21.15,156036.48,992345.07,152364.00,15.72,34691.50,273525.21,4422.00,12.68,1817.08,14873.74,3.00,12.22,382830.53,2180415.00,1644557.00,17.56
2016,4,DC,20597.27,160313.54,257605.00,12.85,67517.99,563556.09,25900.00,11.98,1489.05,16413.23,1.00,9.07,2791.45,28674.78,3.00,9.73,92395.75,768957.65,283509.00,12.02
2016,4,DE,41888.62,302570.37,417898.00,13.84,30610.70,302945.57,53219.00,10.10,13302.74,163834.69,877.00,8.12,0.00,0.00,0.00,0.00,85802.06,769350.63,471994.00,11.15
2016,4,FL,906279.75,8337370.20,9064379.00,10.87,654139.93,7420469.30,1189054.00,8.82,102182.00,1379300.00,20918.00,7.41,639.91,7852.45,2.00,8.15,1663241.60,17144992.00,10274353.00,9.70
2016,4,GA,377367.07,3362959.40,4228064.00,11.22,343575.80,3565124.40,566167.00,9.64,141955.37,2650903.10,21398.00,5.36,609.99,13442.94,1.00,4.54,863508.23,9592429.90,4815630.00,9.00
2016,4,HI,54087.60,200813.43,430253.00,26.93,58253.81,249966.75,61128.00,23.30,57989.81,300282.10,799.00,19.31,0.00,0.00,0.00,0.00,170331.22,751062.27,492180.00,22.68
2016,4,IA,105751.36,927692.82,1354546.00,11.40,75801.44,897701.08,235062.00,8.44,87240.30,1758364.50,7775.00,4.96,0.00,0.00,0.00,0.00,268793.10,3583758.40,1597383.00,7.50
2016,4,ID,54259.99,551976.48,711226.00,9.83,36291.64,474589.66,107196.00,7.65,35027.72,577588.18,27895.00,6.06,0.00,0.00,0.00,0.00,125579.34,1604154.30,846317.00,7.83
2016,4,IL,368496.89,2814261.00,5224792.00,13.09,342620.22,3827577.30,605784.00,8.95,222227.74,3447823.60,6037.00,6.45,2664.32,37382.42,3.00,7.13,936009.16,10127044.00,5836616.00,9.24
2016,4,IN,247605.86,2028007.40,2819350.00,12.21,176164.95,1763384.80,350163.00,9.99,259494.92,3703850.40,18072.00,7.01,161.47,1669.52,1.00,9.67,683427.20,7496912.10,3187586.00,9.12
2016,4,KS,97755.85,720063.16,1249541.00,13.58,122038.13,1161540.50,232442.00,10.51,68560.15,919191.44,23524.00,7.46,0.00,0.00,0.00,0.00,288354.13,2800795.10,1505507.00,10.30
2016,4,KY,170048.77,1611045.60,1954662.00,10.56,139992.86,1456848.60,301298.00,9.61,128041.86,2329129.00,7371.00,5.50,0.00,0.00,0.00,0.00,438083.48,5397023.20,2263331.00,8.12
2016,4,LA,165306.60,1759490.30,2055423.00,9.40,158451.20,1819541.90,288806.00,8.71,149308.03,3067558.10,19098.00,4.87,91.10,941.55,1.00,9.68,473156.93,6647531.80,2363328.00,7.12
2016,4,MA,271476.30,1365234.90,2727164.00,19.89,303148.48,1944410.20,399826.00,15.59,78471.87,596639.76,13667.00,13.15,1476.51,27605.52,2.00,5.35,654573.16,3933890.40,3140659.00,16.64
2016,4,MD,245965.28,1711161.50,2283830.00,14.37,232365.87,2103049.00,250649.00,11.05,24539.24,301876.40,8828.00,8.13,3540.73,45231.46,5.00,7.83,506411.12,4161318.30,2543312.00,12.17
2016,4,ME,56025.36,359208.28,684896.00,15.60,35627.31,299159.73,95555.00,11.91,21283.70,242764.17,2949.00,8.77,0.00,0.00,0.00,0.00,112936.37,901132.17,783400.00,12.53
2016,4,MI,343542.81,2308144.20,4296051.00,14.88,306657.50,2956795.00,536541.00,10.37,170337.12,2577609.60,6330.00,6.61,42.62,372.23,1.00,11.45,820580.06,7842921.00,4838923.00,10.46
2016,4,MN,187939.71,1489947.30,2371263.00,12.61,172646.66,1771999.50,290246.00,9.74,116894.33,1620481.60,9097.00,7.21,172.28,1738.94,1.00,9.91,477652.98,4884167.30,2670607.00,9.78
2016,4,MO,209537.67,1960351.50,2747838.00,10.69,187077.45,2227670.40,375889.00,8.40,68006.26,1042161.70,10180.00,6.53,111.50,1655.52,1.00,6.73,464732.87,5231839.10,3133908.00,8.88
2016,4,MS,113698.85,1040690.90,1275820.00,10.93,97162.91,1039057.40,232050.00,9.35,70986.58,1336924.90,11126.00,5.31,0.00,0.00,0.00,0.00,281848.34,3416673.20,1518996.00,8.25
2016,4,MT,40421.42,369184.82,495341.00,10.95,38711.75,376786.80,105764.00,10.27,16580.54,362248.30,8463.00,4.58,0.00,0.00,0.00,0.00,95713.72,1108219.90,609568.00,8.64
2016,4,NC,378607.00,3264524.20,4410884.00,11.60,305006.58,3604616.50,670541.00,8.46,138545.09,2284144.90,10043.00,6.07,39.90,506.18,1.00,7.88,822198.57,9153791.90,5091469.00,8.98
2016,4,ND,36881.13,352883.94,376624.00,10.45,44805.23,481332.17,72902.00,9.31,40418.76,598065.75,8665.00,6.76,0.00,0.00,0.00,0.00,122105.12,1432281.90,458191.00,8.53
2016,4,NE,64900.68,609460.38,830107.00,10.65,58093.00,678422.11,149504.00,8.56,61078.77,819728.72,62234.00,7.45,0.00,0.00,0.00,0.00,184072.45,2107611.20,1041845.00,8.73
2016,4,NH,63535.78,340809.53,608549.00,18.64,50770.12,350552.73,105592.00,14.48,19491.73,157992.57,3219.00,12.34,0.00,0.00,0.00,0.00,133797.62,849354.83,717360.00,15.75
2016,4,NJ,262040.30,1691607.40,3499528.00,15.49,333459.07,2813303.00,513836.00,11.85,54697.05,564830.92,11929.00,9.68,2012.58,24249.75,5.00,8.30,652209.01,5093991.10,4025298.00,12.80
2016,4,NM,46961.10,416071.05,875591.00,11.29,59496.01,669085.59,141426.00,8.89,34493.62,611842.29,9377.00,5.64,0.00,0.00,0.00,0.00,140950.73,1696998.90,1026394.00,8.31
2016,4,NV,76810.67,647035.22,1139881.00,11.87,57994.00,719207.80,161234.00,8.06,56881.90,1137246.20,3840.00,5.00,52.00,718.00,1.00,7.24,191738.56,2504207.20,1304956.00,7.66
2016,4,NY,587165.20,3379162.40,7105319.00,17.38,781292.68,5674902.20,1068449.00,13.77,86822.59,1461072.80,7765.00,5.94,25123.49,212952.18,9.00,11.80,1480404.00,10728090.00,8181542.00,13.80
2016,4,OH,433378.08,3350448.70,4906912.00,12.93,353540.44,3523657.50,622079.00,10.03,279937.37,4043294.20,19101.00,6.92,340.59,3512.09,2.00,9.70,1067196.50,10920912.00,5548094.00,9.77
2016,4,OK,138400.85,1248720.20,1733669.00,11.08,106532.64,1511160.70,277325.00,7.05,67313.02,1462722.70,19043.00,4.60,0.00,0.00,0.00,0.00,312246.51,4222603.60,2030037.00,7.39
2016,4,OR,138633.51,1312000.70,1701192.00,10.57,108052.01,1214069.70,230933.00,8.90,56648.06,980236.06,24061.00,5.78,180.28,1935.88,2.00,9.31,303513.86,3508242.30,1956188.00,8.65
2016,4,PA,512947.16,3646204.10,5333481.00,14.07,304196.73,3210142.40,695167.00,9.48,255155.70,3695391.70,23449.00,6.90,4722.67,60939.54,6.00,7.75,1077022.30,10612678.00,6052103.00,10.15
2016,4,RI,40800.03,210006.03,440770.00,19.43,42367.71,280017.55,59080.00,15.13,8306.83,61902.82,1822.00,13.42,432.06,2369.25,1.00,18.24,91906.63,554295.65,501673.00,16.58
2016,4,SC,218666.69,1682397.80,2202294.00,13.00,163922.20,1653067.50,368382.00,9.92,128989.53,2203194.00,4049.00,5.85,0.00,0.00,0.00,0.00,511578.42,5538659.40,2574725.00,9.24
2016,4,SD,37641.13,328668.72,390631.00,11.45,33476.06,354447.44,70497.00,9.44,15994.10,215650.52,3886.00,7.42,0.00,0.00,0.00,0.00,87111.29,898766.68,465014.00,9.69
2016,4,TN,259155.09,2515066.80,2806114.00,10.30,254344.50,2605480.20,478396.00,9.76,100189.00,1902753.60,1205.00,5.27,0.00,0.00,0.00,0.00,613688.60,7023300.60,3285715.00,8.74
2016,4,TX,955167.95,8486355.60,10491523.00,11.26,840700.73,10222568.00,1445430.00,8.22,466639.83,9116787.00,104120.00,5.12,1139.25,14139.00,3.00,8.06,2263647.80,27839850.00,12041076.00,8.13
2016,4,UT,63318.14,595334.71,1038058.00,10.64,75175.41,894052.28,123783.00,8.41,42634.17,710291.10,9561.00,6.00,448.90,4507.09,1.00,9.96,181576.62,2204185.20,1171403.00,8.24
2016,4,VA,311332.48,2609112.90,3354414.00,11.93,294223.65,3617354.40,430256.00,8.13,102275.30,1543605.30,3706.00,6.63,1194.14,15256.08,1.00,7.83,709025.58,7785328.60,3788377.00,9.11
2016,4,VT,26616.31,151730.51,311783.00,17.54,22465.09,154632.00,55187.00,14.53,10797.79,110196.76,230.00,9.80,0.00,0.00,0.00,0.00,59879.19,416559.28,367200.00,14.37
2016,4,WA,236498.12,2482598.00,2967370.00,9.53,184216.70,2244076.20,362622.00,8.21,88773.70,2053175.30,29330.00,4.32,40.16,447.52,5.00,8.97,509528.68,6780297.00,3359327.00,7.51
2016,4,WI,215302.67,1521308.50,2660632.00,14.15,191031.49,1791501.00,349372.00,10.66,134953.50,1888933.70,5570.00,7.14,2.60,17.00,1.00,15.29,541290.27,5201760.30,3015575.00,10.41
2016,4,WV,79986.53,708118.28,861283.00,11.30,55007.28,579275.64,142382.00,9.50,70065.16,1072192.50,11738.00,6.53,0.00,0.00,0.00,0.00,205058.96,2359586.40,1015403.00,8.69
2016,4,WY,23253.56,212201.74,269401.00,10.96,26915.94,287470.62,57264.00,9.36,55604.96,798150.36,10674.00,6.97,0.00,0.00,0.00,0.00,105774.45,1297822.70,337339.00,8.15
2016,3,AK,33605.17,170318.61,281745.00,19.73,40389.53,236905.70,53050.00,17.05,17977.29,119595.50,1341.00,15.03,0.00,0.00,0.00,0.00,91971.99,526819.80,336136.00,17.46
2016,3,AL,251835.16,2087122.40,2195386.00,12.07,189499.76,1748876.30,365980.00,10.84,144272.21,2600848.20,7250.00,5.55,0.00,0.00,0.00,0.00,585607.13,6436846.90,2568616.00,9.10
2016,3,AR,122018.05,1265601.80,1366339.00,9.64,71025.01,881502.09,189478.00,8.06,72484.90,1276235.90,30380.00,5.68,2.91,31.68,2.00,9.18,265530.86,3423371.50,1586199.00,7.76
2016,3,AZ,216659.45,1854370.00,2725524.00,11.68,215583.81,2226696.40,317016.00,9.68,67108.12,1245289.50,8001.00,5.39,50.96,571.57,2.00,8.91,499402.33,5326927.50,3050543.00,9.38
2016,3,CA,1137996.60,6446877.40,13874320.00,17.65,1305592.60,9474357.90,1745352.00,13.78,434079.66,4237692.70,156114.00,10.24,6291.16,65966.27,16.00,9.54,2883960.10,20224894.00,15775802.00,14.26
2016,3,CO,162494.34,1425398.70,2251452.00,11.40,149219.12,1669385.70,365065.00,8.94,82030.93,1187320.20,15839.00,6.91,501.19,5542.00,1.00,9.04,394245.58,4287646.60,2632357.00,9.19
2016,3,CT,210992.56,1011903.40,1483922.00,20.85,161587.06,1002912.30,152060.00,16.11,35615.81,269978.46,4422.00,13.19,1941.26,16498.07,3.00,11.77,410136.68,2301292.20,1640407.00,17.82
2016,3,DC,21996.60,173818.96,257485.00,12.65,82097.73,708381.45,25922.00,11.59,1433.51,16286.41,1.00,8.80,2126.93,22698.77,3.00,9.37,107654.77,921185.59,283411.00,11.69
2016,3,DE,50353.80,377320.50,417781.00,13.35,34936.95,333534.05,53149.00,10.47,12724.87,151512.76,873.00,8.40,0.00,0.00,0.00,0.00,98015.62,862367.31,471803.00,11.37
2016,3,FL,927351.19,8426845.00,9119278.00,11.00,654502.48,7264433.60,1195833.00,9.01,102755.28,1345222.30,20925.00,7.64,687.14,8253.44,2.00,8.33,1685296.10,17044754.00,10336038.00,9.89
2016,3,GA,422196.29,3768497.70,4224125.00,11.20,343348.46,3629207.00,565583.00,9.46,138364.91,2685313.30,21377.00,5.15,573.27,13458.28,1.00,4.26,904482.93,10096476.00,4811086.00,8.96
